url	download_complete
www.ics.uci.edu/~eppstein/pix/action/heartbreakers-ba-aa.html	complete
www.ics.uci.edu/grad/policies/GradPolicies_ConcurrentEnrollment.php	complete
emj.ics.uci.edu/software/software-computational-biology	incomplete
fano.ics.uci.edu/cites/Author/Jeremy-Gibbons.html	complete
www.ics.uci.edu/~aburtsev/143A/hw/hw2-boot-xv6.html	complete
fano.ics.uci.edu/cites/Publication/BeyRad-DM-02.html	complete
fano.ics.uci.edu/cites/Author/Kanliang-Wang.html	complete
www.ics.uci.edu/~eppstein/pix/tanaka/Wheelbarrow1.html	complete
fano.ics.uci.edu/cites/Author/B-K-Natarajan.html	incomplete
fano.ics.uci.edu/cites/Author/Stephan-Eidenbenz.html	complete
fano.ics.uci.edu/cites/Author/Yuval-Eldar.html	complete
fano.ics.uci.edu/cites/Author/Jonathan-C-Roberts.html	complete
www.ics.uci.edu/~pazzani/Students.html	complete
www.ics.uci.edu/~eppstein/pix/lbaq/index.html	complete
www.ics.uci.edu/~dillenco/pubs/intpoly.html	complete
fano.ics.uci.edu/cites/Location/Proc-10th-Int-Symp-Graph-Drawing-(GD-2002).html	complete
fano.ics.uci.edu/cites/Author/Godfried-T-Toussaint.html	complete
fano.ics.uci.edu/cites/Location/Proc-4th-Int-Worksh-Quality-of-Future-Internet-Services-(QoFIS-2003).html	complete
fano.ics.uci.edu/cites/Document/Refinement-and-hierarchical-coarsening-schemes-for-triangulated-surfaces.html	complete
hobbes.ics.uci.edu/people.shtml	complete
fano.ics.uci.edu/cites/Location/Commun-of-the-ACM.html	complete
fano.ics.uci.edu/cites/Author/Stefan-van-Aelst.html	complete
www.ics.uci.edu/community/events/openhouse/rfid.php	complete
vision.ics.uci.edu/papers/BoF_CVPR_2011	complete
cml.ics.uci.edu/2018/09/fall-2018	complete
www.ics.uci.edu/~emj	complete
www.ics.uci.edu/~eppstein/pix/cc8/index.html	complete
fano.ics.uci.edu/cites/Author/David-Aldous.html	complete
fano.ics.uci.edu/cites/Author/Ulrich-Foessmeier.html	complete
wics.ics.uci.edu/wics-is-invited-to-western-digital	complete
sdcl.ics.uci.edu/2013/03/arie-van-deursen-visit	complete
fano.ics.uci.edu/cites/Author/Bong-Soo-Sohn.html	incomplete
www.ics.uci.edu/~eppstein/pix/beaches/laguna-td.html	complete
www.ics.uci.edu/~eppstein/pubs/geom-deep.html	complete
www.ics.uci.edu/~thornton/ics32/Notes/Modules/powers.py	complete
fano.ics.uci.edu/cites/Location/Proc-18th-Eur-Worksh-Computational-Geometry-(EWCG-2002).html	complete
www.ics.uci.edu/~eppstein/ca/replicators/b013567s01-rep7c14.lif	complete
fano.ics.uci.edu/cites/Location/Proc-Int-Conf-Computational-Sciences-(ICCS-2001)-part-I.html	incomplete
wics.ics.uci.edu/wics-winter-quarter-week-8-amazon-interview-workshop	complete
fano.ics.uci.edu/cites/Author/Laurent-Perroton.html	complete
fano.ics.uci.edu/cites/Location/Annales-Societatis-Mathematicae-Polonae-ser-IV.html	complete
fano.ics.uci.edu/cites/Review/MR-98k05129.html	complete
www.ics.uci.edu/~eppstein/pix/sv/men/HeadlandsArch.html	complete
fano.ics.uci.edu/cites/Location/SIAM-J-Numerical-Analysis.html	complete
fano.ics.uci.edu/cites/Publication/Epp-SODA-04-qaba.html	complete
fano.ics.uci.edu/cites/Author/Nathaniel-Dean.html	complete
fano.ics.uci.edu/cites/Document/Recent-developments-in-linear-space-alignment-methods-a-survey.html	complete
hobbes.ics.uci.edu/manual.shtml	complete
wics.ics.uci.edu/project-development	complete
fano.ics.uci.edu/cites/Author/S-Lennart-Johnsson.html	complete
fano.ics.uci.edu/cites/Location/Proc-Conf-Algorithms-and-Experiments-(ALEX-98).html	complete
www.ics.uci.edu/~eppstein/ca/replicators/b017s016.lif	complete
fano.ics.uci.edu/cites/Publication/FerNie-Algs-01.html	complete
www.ics.uci.edu/~pazzani/Slides/CogSci95/sld001.htm	complete
www.ics.uci.edu/~eppstein/pix/whfi/Thistles.html	complete
www.ics.uci.edu/ugrad/policies/Academic_Honesty.php	complete
www.ics.uci.edu/about/visit/index	complete
fano.ics.uci.edu/cites/Document/A-fully-dynamic-algorithm-for-planar-width.html	complete
fano.ics.uci.edu/cites/Publication/AnaQia-JHSN-01.html	complete
fano.ics.uci.edu/cites/Review/MR-2000i-68185.html	complete
fano.ics.uci.edu/cites/Publication/MitVav-SCG-92.html	complete
fano.ics.uci.edu/cites/Organization/Europe-Southern-Observatory.html	complete
www.ics.uci.edu/WebSoft	complete
fano.ics.uci.edu/cites/Publication/EreBelMor-CDC-02.html	complete
www.ics.uci.edu/~andre/informatics43f2012.html	complete
fano.ics.uci.edu/cites/Author/Jarek-Rossignac.html	complete
fano.ics.uci.edu/cites/Author/Rephael-Wenger.html	complete
www.ics.uci.edu/ugrad/policies/Course_Outside_UCI.php	complete
www.ics.uci.edu/~eppstein/pix/palm/index.html	complete
fano.ics.uci.edu/ca/rules/b367s2346/g1.html	complete
vision.ics.uci.edu/index.html	complete
www-db.ics.uci.edu/pages/joining/index.shtml	complete
www.ics.uci.edu/~pazzani/Slides/BSEJ/sld001.htm	complete
fano.ics.uci.edu/cites/Author/Li-Shiuan-Peh.html	complete
www.ics.uci.edu/~eppstein/pix/lbaq/Octopus.html	complete
fano.ics.uci.edu/cites/Organization/Technische-Univ-Graz-Inst-fuer-Informationsverarbeitung.html	complete
fano.ics.uci.edu/cites/Author/Jonathan-E-Cook.html	complete
fano.ics.uci.edu/cites/Author/Carola-Wenk.html	complete
www.ics.uci.edu/~eppstein/pix/mass/lax/LAX4.html	complete
www.ics.uci.edu/~eppstein/pix/bar/mj/TurretSilhouette.html	complete
www.ics.uci.edu/~eppstein/junkyard/beam	incomplete
fano.ics.uci.edu/cites/Author/Joerg-Siebeck.html	complete
fano.ics.uci.edu/cites/Document/Mesh-generation-for-application-in-technology-CAD.html	complete
fano.ics.uci.edu/cites/Author/Bryan-Cantrill.html	complete
fano.ics.uci.edu/cites/Author/Sasanka-Roy.html	complete
fano.ics.uci.edu/cites/Document/Gliders-in-Life-like-cellular-automata.html	complete
fano.ics.uci.edu/cites/Organization/W-H-Freeman.html	complete
fano.ics.uci.edu/cites/Author/Brian-W-Bush.html	complete
fano.ics.uci.edu/cites/Review/MR-92j68119.html	complete
fano.ics.uci.edu/cites/Document/Intervisibility-on-terrains.html	complete
www.ics.uci.edu/~eppstein/pix/ham/Succulent.html	complete
fano.ics.uci.edu/cites/Author/Cueneyt-F-Bazlamacci.html	complete
fano.ics.uci.edu/cites/Publication/Che-SCG-93.html	complete
www.ics.uci.edu/~aburtsev/143A/index.html	complete
matt-smith-v2.ics.uci.edu/dutran/wordpress/jianfeng-won-the-google-graduate-student-award-in-ics	incomplete
fano.ics.uci.edu/cites/Author/Zhengyan-Wang.html	complete
fano.ics.uci.edu/cites/Location/Proc-Int-Symp-Cooperative-Database-Systems-for-Advanced-Applications.html	complete
fano.ics.uci.edu/cites/Publication/Tam-Algs-96.html	complete
fano.ics.uci.edu/cites/Publication/Epp-FOCS-94.html	complete
www.ics.uci.edu/~eppstein/pix/flora/famgar-rr.html	complete
fano.ics.uci.edu/cites/Publication/Mit-IJCGA-97.html	complete
fano.ics.uci.edu/cites/Author/Joerg-Vollmer.html	complete
fano.ics.uci.edu/cites/Author/B-Stiller.html	complete
sdcl.ics.uci.edu/2011/12/sdcl-on-github	complete
fano.ics.uci.edu/cites/Author/Michael-K-Ng.html	complete
www.ics.uci.edu/~eppstein/pix/whfi/index.html	complete
fano.ics.uci.edu/cites/Publication/MitVav-TR-92.html	complete
wics.ics.uci.edu/week-2-ios-beginner-workshop	complete
fano.ics.uci.edu/cites/Author/Bernard-Chazelle.html	complete
fano.ics.uci.edu/cites/Document/The-farthest-point-strategy-for-progressive-image-sampling.html	complete
fano.ics.uci.edu/cites/Organization/Matrex-Ox.html	complete
fano.ics.uci.edu/cites/Location/Voronois-Impact-on-Modern-Sciences-II.html	complete
fano.ics.uci.edu/ca/rules/b345s5	complete
www.ics.uci.edu/~thornton/ics32a	complete
vision.ics.uci.edu/papers/PirsiavashRF_NIPS_2009	complete
fano.ics.uci.edu/cites/Author/Barbara-Smith.html	complete
fano.ics.uci.edu/cites/Publication/JaJ-92.html	complete
fano.ics.uci.edu/cites/Organization/CNRS-Lab-dInformatique-Modelisation-et-dOptimisation-des-Systemes.html	complete
www.ics.uci.edu/about/bren/gallery/gallery_04_jpg.php	complete
www.ics.uci.edu/~xge	complete
fano.ics.uci.edu/cites/Organization/Univ-of-Waterloo-School-of-Computer-Science.html	complete
fano.ics.uci.edu/cites/Publication/EppGalIta-FOCS-92.html	complete
fano.ics.uci.edu/cites/Publication/FatSpiZar-WAE-99.html	complete
fano.ics.uci.edu/cites/Organization/Ecole-Polytechnique-de-Montreal-Dep-de-Genie-Electrique.html	complete
fano.ics.uci.edu/cites/Author/Badri-Toppur.html	incomplete
fano.ics.uci.edu/cites/Author/Johan-Thapper.html	complete
mcs.ics.uci.edu/about/curriculum/2018-2019	complete
fano.ics.uci.edu/cites/Organization/Dalhousie-Univ-Dept-of-Mathematics-and-Statistics.html	complete
www.ics.uci.edu/~eppstein/junkyard/antipodes.html	complete
vision.ics.uci.edu/publications.html	complete
fano.ics.uci.edu/cites/Author/Gerard-Jennhwa-Chang.html	complete
www.ics.uci.edu/~eppstein/pix/beaches/index.html	complete
vision.ics.uci.edu/papers/KongF_CVPR_2017	complete
fano.ics.uci.edu/cites/Author/Ron-Sivan.html	complete
www.ics.uci.edu/~eppstein/pix/sv/am/Point.html	complete
fano.ics.uci.edu/cites/Author/Sonia-Martinez.html	complete
fano.ics.uci.edu/cites/Review/MR-94c68197.html	complete
fano.ics.uci.edu/cites/Author/Amy-J-Briggs.html	complete
www.ics.uci.edu/~eppstein/pubs/filter.html	complete
fano.ics.uci.edu/cites/Organization/Middle-East-Tech-Univ-Electrical-and-Electronics-Engineering-Dept.html	complete
www.ics.uci.edu/~eppstein/pubs/geom-kset.html	complete
fano.ics.uci.edu/cites/Document/Planar-orientations-with-low-out-degree-and-compaction-of-adjacency-matrices.html	complete
www.ics.uci.edu/~eppstein/pix/orcas/emp/EMP13.html	complete
fano.ics.uci.edu/cites/Author/Shin-ichi-Tanigawa.html	complete
fano.ics.uci.edu/cites/Organization/ANSYS-Inc.html	complete
www.ics.uci.edu/~eppstein/pix/ontheroad/CulverFiveUnderpass.html	complete
fano.ics.uci.edu/cites/Author/Kai-Tai-Fang.html	complete
fano.ics.uci.edu/cites/Document/Quadrangulations-of-planar-sets.html	complete
fano.ics.uci.edu/cites/Author/Chris-Jefferson.html	incomplete
www.ics.uci.edu/~thornton/ics32/Notes/Modules	complete
www.ics.uci.edu/~thornton/ics142	complete
futurehealth.ics.uci.edu/contact	incomplete
fano.ics.uci.edu/cites/Organization/Univ-of-Rhode-Island-Dept-of-Computer-Science-and-Statistics.html	complete
fano.ics.uci.edu/cites/Publication/Ber-EC-99.html	complete
fano.ics.uci.edu/cites/Organization/Dalhousie-Univ-Faculty-of-Computer-Science.html	complete
fano.ics.uci.edu/cites/Document/A-new-algorithm-for-generating-quadrilateral-meshes-and-its-application-to-FE-based-image-registration.html	complete
www.ics.uci.edu/~smyth/courses/cs175/onlineslides	complete
www.ics.uci.edu/~eppstein/ca/replicators/b0246s1234-rep4c10.lif	incomplete
fano.ics.uci.edu/cites/Document/Optimization-over-zonotopes-and-training-support-vector-machines.html	complete
fano.ics.uci.edu/cites/Organization/Oxford-Univ.html	complete
fano.ics.uci.edu/cites/Location/Proc-7th-Int-Conf-Computer-Graphics-Visualization-and-Interactive-Digital-Media-(WSCG-99).html	complete
www.ics.uci.edu/~thornton/ics22/LabManual/GoneToTheMovies	complete
www.ics.uci.edu/~eppstein/pix/fam4/SaraLooksBack.html	complete
fano.ics.uci.edu/cites/Author/Gen-Huey-Chen.html	complete
www.ics.uci.edu/~etrainer	complete
fano.ics.uci.edu/cites/Author/Anil-Nerode.html	complete
cbcl.ics.uci.edu	complete
www.ics.uci.edu/~pazzani/Slides/MLC94/tsld015.htm	complete
www.ics.uci.edu/~eppstein/pix/sv/ex/Blocks.html	complete
fano.ics.uci.edu/cites/Publication/EppFal-DAM-.html	incomplete
fano.ics.uci.edu/cites/Review/MR-2003c52035.html	complete
www.ics.uci.edu/~akoratti	complete
www.ics.uci.edu/ugrad/QA_Graduation.php	complete
fano.ics.uci.edu/cites/Author/Ian-Miguel.html	complete
www.ics.uci.edu/~eppstein/pix/cc2/index.html	complete
fano.ics.uci.edu/cites/Organization/Univ-Ulm-Forschungsinstitut-fuer-Anwendungsorientierte-Wissensverarbeitung-(FAW).html	incomplete
vision.ics.uci.edu/papers/WangF_IJCV_2017	complete
fano.ics.uci.edu/cites/Author/Andres-Marzal-Varo.html	complete
www.ics.uci.edu/~eppstein/gina/cad.html	complete
ngs.ics.uci.edu/category/general-updates	incomplete
fano.ics.uci.edu/cites/Location/Proc-IEEE-Pacific-Rim-Conf-Communications-Computers-and-Signal-Processing-(PACRIM-2001).html	complete
fano.ics.uci.edu/cites/Author/Branislav-Rovan.html	complete
fano.ics.uci.edu/cites/Document/Fully-dynamic-transitive-closure-in-plane-dags-with-one-source-and-one-sink.html	complete
www.ics.uci.edu/~eppstein/pix/cc8/Tidepools.html	complete
www.ics.uci.edu/~balani/Publications.html	complete
vision.ics.uci.edu/papers/BaeFC_WACV_2013	complete
fano.ics.uci.edu/cites/Publication/BanSmi-SJNA-97.html	complete
ngs.ics.uci.edu/digital-india-a-potentially-transformative-opportunity	complete
fano.ics.uci.edu/cites/Document/A-parallel-solution-strategy-for-irregular-dynamic-problems.html	complete
fano.ics.uci.edu/cites/Organization/Univ-of-Michigan-Dept-of-Elect-Engr-and-Comp-Sci.html	complete
fano.ics.uci.edu/cites/Author/G-V-V-Kumar.html	complete
www.ics.uci.edu/grad/resources	complete
fano.ics.uci.edu/cites/Author/Sairam-Subramanian.html	complete
computableplant.ics.uci.edu/papers/research.html	complete
fano.ics.uci.edu/cites/Document/On-triangulating-planar-graphs-under-the-four-connectivity-constraint.html	complete
fano.ics.uci.edu/cites/Author/Naoki-Katoh.html	complete
fano.ics.uci.edu/cites/Publication/HenKin-TR-97.html	complete
fano.ics.uci.edu/cites/Author/Jim-Ruppert.html	complete
fano.ics.uci.edu/cites/Author/David-Peleg.html	complete
fano.ics.uci.edu/cites/Author/Yinfeng-Xu.html	complete
fano.ics.uci.edu/ca/rules/b017s016	complete
www.ics.uci.edu/~eppstein/pix/orcas/ferry/index.html	complete
fano.ics.uci.edu/cites/Author/Clark-Verbrugge.html	complete
www.ics.uci.edu/~iftekha/publication/understanding-code-smells-in-android-applications	complete
fano.ics.uci.edu/cites/Author/Olivier-Devillers.html	complete
www.ics.uci.edu/~pazzani/Slides/MLC94/sld013.htm	complete
www.ics.uci.edu/~eppstein/pix/uhfall/Eucalyptus.html	complete
fano.ics.uci.edu/ca/rules/b367s2346	complete
fano.ics.uci.edu/cites/Location/Proc-12th-Canad-Conf-Computational-Geometry.html	complete
fano.ics.uci.edu/cites/Document/A-parallel-randomized-approximation-scheme-for-shortest-paths.html	complete
fano.ics.uci.edu/cites/Document/Interactive-sensor-planning.html	complete
fano.ics.uci.edu/cites/Publication/LevYuPat-ICCRTS-03.html	complete
honors.ics.uci.edu/program-overview/step-1-course-requirements	complete
www.ics.uci.edu/~emilyo/teaching/info122w2014/index.html	complete
fano.ics.uci.edu/cites/Author/Yoram-Ofek.html	complete
www.ics.uci.edu/ugrad/internship/index.php	incomplete
www.ics.uci.edu/../computerscience/index.php	complete
www.ics.uci.edu/~redmiles/ics203b-SQ05	complete
vision.ics.uci.edu/papers/PirsiavashR_CVPR_2012_1	incomplete
fano.ics.uci.edu/cites/Author/Feili-Yu.html	complete
fano.ics.uci.edu/cites/Author/Kevin-Knight.html	complete
www.ics.uci.edu/~pazzani/Slides/CogSci95/sld010.htm	complete
www.ics.uci.edu/~dillenco/officehrs	complete
fano.ics.uci.edu/cites/Author/J-Burdick.html	complete
www.ics.uci.edu/~biomed	complete
fano.ics.uci.edu/cites/Organization/Univ-Claude-Bernard-Lyon-1-UFR-dInformatique-Lab-dInformatique-Graphique-Image-et-Modelisation.html	incomplete
www.ics.uci.edu/~eppstein/junkyard/robertd/tetrahedron.html	incomplete
www.ics.uci.edu/~thornton/ics46/Notes/Templates	complete
www.ics.uci.edu/~xhx/courses/CS284A/lectures/index.html	complete
www.ics.uci.edu/~eppstein/junkyard/dt-not-tsp.html	complete
www.ics.uci.edu/~xhx/courses/CS206	complete
fano.ics.uci.edu/cites/Author/Cecile-Germain-Renaud.html	complete
fano.ics.uci.edu/cites/Location/The-IMA-Volumes-in-Mathematics-and-its-Applications.html	incomplete
www.ics.uci.edu/~minhaenl/lab	complete
fano.ics.uci.edu/cites/Document/Biting-spheres-in-3D.html	complete
honors.ics.uci.edu/graduate-school-resources	complete
vision.ics.uci.edu/papers/RenFM_NIPS_2005	complete
www.ics.uci.edu/~eppstein/pix/mendocino5/lp/Honeycomb.html	complete
fano.ics.uci.edu/cites/Document/Compatible-tetrahedralizations.html	complete
www.ics.uci.edu/~aburtsev/143A/doc/refs.html	complete
fano.ics.uci.edu/cites/Location/Acta-Cybernetica.html	complete
fano.ics.uci.edu/cites/Organization/Rutgers-Univ-Ctr-for-Operations-Research.html	complete
fano.ics.uci.edu/cites/Publication/AppCalJoh-SODA-07.html	complete
fano.ics.uci.edu/cites/Document/Some-paradigms-for-the-automated-design-of-parts-feeders.html	complete
sdcl.ics.uci.edu/2013/12/paper-on-calico-to-appear-at-chi-2014	complete
www.ics.uci.edu/~eppstein/pix/hotshots/bliz/Jennifer.html	complete
fano.ics.uci.edu/cites/Author/K-Krithivasan.html	complete
fano.ics.uci.edu/cites/Author/Alexander-L-Wolf.html	complete
www.ics.uci.edu/grad/policies/GradPolicies_Grading.php	complete
www.ics.uci.edu/~theory/269/190111.html	complete
www.ics.uci.edu/about/about_safety.php	complete
fano.ics.uci.edu/cites/Document/Estimating-the-weight-of-metric-minimum-spanning-trees-in-sublinear-time.html	complete
www.ics.uci.edu/~eppstein/junkyard/contractible-probability.html	complete
isg.ics.uci.edu/event/large-scale-and-low-latency-data-distribution-from-database-to-servers	complete
fano.ics.uci.edu/cites/Document/Algoritmos-para-predicao-da-estrutura-secundaria-do-RNA.html	complete
fano.ics.uci.edu/cites/Publication/Epp-FOCS-99.html	complete
fano.ics.uci.edu/cites/Location/Discrete-Mathematics.html	complete
fano.ics.uci.edu/cites/Author/F-A-Kuipers.html	complete
sdcl.ics.uci.edu/2011/08/distributed-collaboration-grant	complete
www.ics.uci.edu/ugrad/degrees/Minors	complete
fano.ics.uci.edu/cites/Organization/Univ-Blaise-Pascal.html	complete
cml.ics.uci.edu/tag/news/page/3	complete
www.ics.uci.edu/~eppstein/junkyard/hoop-pack.html	complete
cml.ics.uci.edu/tag/news/page/2	complete
fano.ics.uci.edu/cites/Author/Naveen-Garg.html	complete
www.ics.uci.edu/faculty/area/area_os.php	complete
www.ics.uci.edu/~eppstein/ca/replicators/b017s016.html	complete
fano.ics.uci.edu/cites/Publication/EppItaTam-Algs-93.html	complete
fano.ics.uci.edu/cites/Author/Leonardo-C-Chen.html	complete
www.ics.uci.edu/~eppstein/pix/cc8/MossyRocks2.html	complete
fano.ics.uci.edu/cites/Organization/Univ-de-Almeria-Depto-de-Estadistica-y-Matematica-Aplicada.html	complete
fano.ics.uci.edu/cites/Location/UMAP-J.html	complete
www.ics.uci.edu/community/news/press	incomplete
fano.ics.uci.edu/cites/Document/Finding-minimum-area-simple-pentagons.html	complete
fano.ics.uci.edu/cites/Author/Mariette-Yvinec.html	complete
fano.ics.uci.edu/cites/Author/Chryssis-Georgiou.html	incomplete
fano.ics.uci.edu/cites/Author/Takeshi-Fukuda.html	complete
www.ics.uci.edu/~eppstein/pix/braces/index.html	complete
fano.ics.uci.edu/cites/Author/Thierry-J-F-Omnes.html	complete
www.ics.uci.edu/ugrad/policies/Laptop_ComputerUse.php	complete
fano.ics.uci.edu/cites/Organization/Christian-Albrechts-Univ-Kiel-Inst-fuer-Informatik-und-Praktische-Mathematik.html	complete
fano.ics.uci.edu/cites/Author/Sartaj-Sahni.html	complete
fano.ics.uci.edu/cites/Author/Gyula-Karolyi.html	complete
fano.ics.uci.edu/cites/Author/Peter-K-Allen.html	complete
www.ics.uci.edu/~eppstein/jeff.lara@xtra.co.nz	complete
fano.ics.uci.edu/cites/Author/Gianfranco-Bilardi.html	complete
www.ics.uci.edu/~eamonn	complete
fano.ics.uci.edu/cites/Author/Nikola-S-Nikolov.html	complete
fano.ics.uci.edu/cites/Author/Luiz-Carlos-da-Silva-Rozante.html	complete
fano.ics.uci.edu/cites/Document/The-discrete-2-center-problem.html	complete
www.ics.uci.edu/IRUS	complete
www.ics.uci.edu/~fowlkes/sceneunderstanding.html	complete
fano.ics.uci.edu/cites/Publication/Mit-CCCG-94.html	complete
vision.ics.uci.edu/papers/KimPBPCFJ_ACS_2012	complete
